TimeStamp,SimulationTime,AvgWaitingTime,StdWaitingTime,AvgTrafficWaitingTime,AvgEmergencyWaitingTime,AvgTrafficLen,AvgPedestrianWaitingTime
01/07/2023 20:53:03,1455,35.3,30.43,66.41,36.0,1.41,17.32
01/07/2023 20:53:03,1460,35.3,30.43,66.41,36.0,1.41,17.32
01/07/2023 20:53:03,1465,35.3,30.43,66.41,36.0,1.41,17.32
01/07/2023 20:53:03,1470,35.3,30.43,66.41,36.0,1.42,16.47
01/07/2023 20:53:03,1475,35.6,30.54,66.49,36.0,1.42,16.47
01/07/2023 20:53:03,1480,35.3,30.47,66.08,36.0,1.42,16.47
01/07/2023 20:53:03,1485,35.2,30.47,65.98,36.0,1.42,16.47
01/07/2023 20:53:03,1490,35.2,30.49,65.84,34.5,1.42,16.47
01/07/2023 20:53:03,1495,35.2,30.49,65.84,34.5,1.42,15.64
01/07/2023 20:53:03,1500,35.2,30.49,65.84,34.5,1.42,15.93
01/07/2023 20:53:03,1505,35.3,30.50,65.75,34.5,1.42,15.93
01/07/2023 20:53:03,1510,35.3,30.43,65.91,35.7,1.42,15.93
01/07/2023 20:53:03,1515,35.3,30.40,66.00,35.7,1.42,15.93
01/07/2023 20:53:03,1520,35.3,30.40,66.00,35.7,1.42,15.93
01/07/2023 20:53:03,1525,35.3,30.40,66.00,35.7,1.42,15.93
01/07/2023 20:53:03,1530,35.2,30.41,65.86,35.7,1.42,15.93
01/07/2023 20:53:03,1535,35.4,30.46,65.88,35.7,1.42,15.93
01/07/2023 20:53:03,1540,35.4,30.39,66.00,35.7,1.42,15.93
01/07/2023 20:53:03,1545,35.3,30.39,65.81,35.7,1.42,15.93
01/07/2023 20:53:03,1550,35.3,30.39,65.81,35.7,1.42,15.93
01/07/2023 20:53:03,1555,35.3,30.39,65.81,35.7,1.42,15.18
01/07/2023 20:53:03,1560,35.2,30.40,65.68,35.7,1.43,15.43
01/07/2023 20:53:03,1565,35.4,30.45,65.64,35.7,1.43,15.43
01/07/2023 20:53:03,1570,35.4,30.39,65.72,36.2,1.43,15.43
01/07/2023 20:53:03,1575,35.4,30.39,65.72,36.2,1.43,15.43
01/07/2023 20:53:03,1580,35.4,30.39,65.72,36.2,1.43,15.43
01/07/2023 20:53:03,1585,35.4,30.39,65.72,36.2,1.43,15.43
01/07/2023 20:53:04,1590,35.4,30.39,65.72,36.2,1.44,15.43
01/07/2023 20:53:04,1595,35.5,30.39,65.71,36.2,1.44,15.43
01/07/2023 20:53:04,1600,35.7,30.32,66.37,36.2,1.44,15.43
01/07/2023 20:53:04,1605,35.7,30.26,66.76,36.2,1.44,15.43
01/07/2023 20:53:04,1610,35.7,30.24,66.80,36.2,1.44,14.73
01/07/2023 20:53:04,1615,35.6,30.26,66.66,34.9,1.44,14.73
01/07/2023 20:53:04,1620,35.5,30.27,66.53,34.9,1.43,15.37
01/07/2023 20:53:04,1625,35.8,30.39,66.62,34.9,1.43,15.37
01/07/2023 20:53:04,1630,35.8,30.32,66.84,34.9,1.43,15.37
01/07/2023 20:53:04,1635,35.8,30.32,66.84,34.9,1.43,15.37
01/07/2023 20:53:04,1640,35.8,30.32,66.84,34.9,1.43,15.37
01/07/2023 20:53:04,1645,35.8,30.32,66.84,34.9,1.43,15.37
01/07/2023 20:53:04,1650,35.8,30.32,66.84,34.9,1.43,15.37
01/07/2023 20:53:04,1655,36.1,30.38,66.88,34.9,1.43,15.37
01/07/2023 20:53:04,1660,36.1,30.35,67.12,34.9,1.43,15.37
01/07/2023 20:53:04,1665,36.1,30.34,67.06,34.9,1.43,15.37
01/07/2023 20:53:04,1670,36.1,30.34,67.06,34.9,1.43,15.37
01/07/2023 20:53:04,1675,36.1,30.34,67.06,34.9,1.43,14.70
01/07/2023 20:53:04,1680,36.0,30.36,66.93,34.9,1.42,14.99
01/07/2023 20:53:04,1685,36.2,30.39,66.96,34.9,1.42,14.99
01/07/2023 20:53:04,1690,36.1,30.32,66.91,34.9,1.42,14.37
01/07/2023 20:53:04,1695,36.1,30.33,66.78,34.9,1.42,14.37
01/07/2023 20:53:04,1700,36.1,30.33,66.78,34.9,1.42,14.37
01/07/2023 20:53:04,1705,36.1,30.33,66.78,34.9,1.42,14.37
01/07/2023 20:53:04,1710,36.1,30.33,66.78,34.9,1.40,15.30
01/07/2023 20:53:04,1715,36.0,30.28,66.63,34.9,1.40,15.30
01/07/2023 20:53:04,1720,36.0,30.28,66.52,34.9,1.40,15.30
01/07/2023 20:53:04,1725,35.9,30.29,66.39,34.9,1.40,15.30
